Data_as_of,DCF_Region,DCF_Office,Demographic,Out_of_State,Month_in_Care,TOTAL_CIP,FOSTER_CARE,RELATIVE_CARE,SPECIAL_STUDY,THERAPEUTIC_FOSTER_CARE,PDC_SAFE_HOME,SHELTER,GROUP_HOME,RESIDENTIAL,DCF_HIGHMEADOWS,DCF_SOLNIT,DCF_CJTS,HOSPITAL,INDEPENDENT_LIVING
06/26/2014,Region 2,New Haven Office,Age 0-3,N,07/01/2005,85,45,18,0,21,0,0,0,0,0,0,0,1,0
06/26/2014,Region 2,New Haven Office,Age 13-17,N,07/01/2005,221,44,32,10,39,4,2,11,58,7,5,7,0,2
06/26/2014,Region 2,New Haven Office,Age 13-17,Y,07/01/2005,30,3,2,1,0,0,0,1,23,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 4-6,N,07/01/2005,55,13,7,1,31,2,0,1,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 4-6,Y,07/01/2005,3,1,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 7-12,N,07/01/2005,125,23,17,4,54,13,1,1,6,0,4,0,2,0
06/26/2014,Region 2,New Haven Office,Age 7-12,Y,07/01/2005,8,0,5,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,UNKNOWN,N,07/01/2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age >=18,N,07/01/2005,19,5,2,0,0,0,0,4,2,0,0,0,0,6
06/26/2014,Region 3,Middletown Office,Age >=18,Y,07/01/2005,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 0-3,N,07/01/2005,19,10,7,0,0,2,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 13-17,Y,07/01/2005,7,0,0,0,0,0,0,1,6,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 13-17,N,07/01/2005,57,7,6,6,8,1,1,7,16,1,1,2,0,1
06/26/2014,Region 3,Middletown Office,Age 4-6,N,07/01/2005,17,7,7,0,2,1,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 7-12,Y,07/01/2005,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 7-12,N,07/01/2005,44,4,17,1,12,1,0,2,6,0,1,0,0,0
06/26/2014,Region 3,Norwich Office,Age >=18,Y,07/01/2005,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age >=18,N,07/01/2005,42,18,1,1,3,0,0,7,2,0,1,0,2,7
06/26/2014,Region 3,Norwich Office,Age 0-3,Y,07/01/2005,3,0,3,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 0-3,N,07/01/2005,101,73,21,3,0,3,0,0,0,0,0,0,1,0
06/26/2014,Region 3,Norwich Office,Age 13-17,Y,07/01/2005,24,6,1,0,0,0,0,1,16,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 13-17,N,07/01/2005,186,66,20,11,21,1,12,15,29,0,5,2,3,1
06/26/2014,Region 3,Norwich Office,Age 4-6,Y,07/01/2005,6,1,5,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 4-6,N,07/01/2005,55,28,19,1,5,2,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 7-12,Y,07/01/2005,10,6,1,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 7-12,N,07/01/2005,111,42,26,5,22,9,0,1,6,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age >=18,Y,07/01/2005,4,3,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age >=18,N,07/01/2005,14,10,0,1,1,0,0,1,1,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 0-3,Y,07/01/2005,4,2,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 0-3,N,07/01/2005,63,45,12,1,2,3,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 13-17,Y,07/01/2005,12,1,0,0,0,0,0,1,10,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 13-17,N,07/01/2005,110,42,10,15,9,2,5,4,19,0,3,1,0,0
06/26/2014,Region 3,Willimantic Office,Age 4-6,N,07/01/2005,49,29,6,1,9,4,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 4-6,Y,07/01/2005,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 7-12,N,07/01/2005,82,41,15,5,8,6,1,1,5,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 7-12,Y,07/01/2005,17,3,5,0,0,0,0,1,8,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age >=18,N,07/01/2005,60,7,8,3,6,0,0,13,4,0,0,0,0,19
06/26/2014,Region 4,Hartford Office,Age >=18,Y,07/01/2005,7,2,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 0-3,N,07/01/2005,170,104,48,10,4,4,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 0-3,Y,07/01/2005,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 13-17,N,07/01/2005,370,95,68,17,58,1,12,34,60,5,11,4,1,4
06/26/2014,Region 4,Hartford Office,Age 13-17,Y,07/01/2005,51,8,5,0,1,0,0,0,37,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 4-6,N,07/01/2005,89,38,24,4,13,10,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 4-6,Y,07/01/2005,5,1,4,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 7-12,N,07/01/2005,219,75,47,5,57,12,4,4,9,0,5,0,1,0
06/26/2014,Region 4,Hartford Office,Age 7-12,Y,07/01/2005,25,7,4,0,0,0,0,0,14,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age >=18,N,07/01/2005,44,8,5,5,2,0,0,10,4,0,0,0,4,6
06/26/2014,Region 4,Manchester Office,Age >=18,Y,07/01/2005,9,1,0,0,0,0,0,0,8,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 0-3,N,07/01/2005,111,62,43,2,0,4,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 0-3,Y,07/01/2005,3,1,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 13-17,N,07/01/2005,203,59,36,8,15,1,7,24,37,6,7,0,1,2
06/26/2014,Region 4,Manchester Office,Age 13-17,Y,07/01/2005,32,2,4,0,1,0,0,2,23,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 4-6,N,07/01/2005,71,30,32,2,2,4,1,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 4-6,Y,07/01/2005,3,1,1,1,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 7-12,N,07/01/2005,143,51,46,9,16,7,1,4,6,1,2,0,0,0
06/26/2014,Region 4,Manchester Office,Age 7-12,Y,07/01/2005,10,2,3,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,UNKNOWN,N,07/01/2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age >=18,N,07/01/2005,13,1,0,3,0,0,0,5,0,0,0,0,0,4
06/26/2014,Region 5,Danbury Office,Age >=18,Y,07/01/2005,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 0-3,N,07/01/2005,27,15,10,0,0,0,0,1,0,0,0,0,1,0
06/26/2014,Region 5,Danbury Office,Age 13-17,N,07/01/2005,51,11,7,3,6,0,1,5,15,1,1,0,1,0
06/26/2014,Region 5,Danbury Office,Age 13-17,Y,07/01/2005,8,3,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 4-6,N,07/01/2005,8,3,4,1,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 7-12,N,07/01/2005,39,13,12,1,6,5,0,1,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 7-12,Y,07/01/2005,3,0,2,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age >=18,Y,07/01/2005,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age >=18,N,07/01/2005,7,1,1,1,1,0,0,3,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 0-3,N,07/01/2005,33,21,12,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 13-17,N,07/01/2005,64,21,5,3,8,0,3,8,15,0,1,0,0,0
06/26/2014,Region 5,Torrington Office,Age 13-17,Y,07/01/2005,14,3,1,0,0,0,0,0,10,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 4-6,N,07/01/2005,11,6,3,1,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 4-6,Y,07/01/2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 7-12,N,07/01/2005,38,9,7,2,12,3,0,1,4,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 7-12,Y,07/01/2005,4,2,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age >=18,N,07/01/2005,22,1,1,2,3,0,0,2,2,0,0,0,0,11
06/26/2014,Region 5,Waterbury Office,Age >=18,Y,07/01/2005,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 0-3,N,07/01/2005,122,70,46,4,2,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 0-3,Y,07/01/2005,3,1,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 13-17,N,07/01/2005,191,47,33,14,29,2,7,10,31,4,10,3,0,1
06/26/2014,Region 5,Waterbury Office,Age 13-17,Y,07/01/2005,18,1,0,0,1,0,0,1,15,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 4-6,N,07/01/2005,76,38,23,2,9,4,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 4-6,Y,07/01/2005,5,1,3,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 7-12,N,07/01/2005,148,51,22,4,46,12,2,1,4,1,5,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 7-12,Y,07/01/2005,9,1,4,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age >=18,N,07/01/2005,15,2,3,0,0,0,0,1,0,0,0,0,0,9
06/26/2014,Region 6,Meriden Office,Age >=18,Y,07/01/2005,2,1,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 0-3,Y,07/01/2005,2,0,1,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 0-3,N,07/01/2005,32,19,9,1,2,1,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 13-17,Y,07/01/2005,9,2,1,0,1,0,0,0,5,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 13-17,N,07/01/2005,90,19,17,7,12,0,5,7,17,2,1,1,0,2
06/26/2014,Region 6,Meriden Office,Age 4-6,N,07/01/2005,30,14,11,0,5,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 4-6,Y,07/01/2005,3,0,2,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 7-12,N,07/01/2005,59,14,16,0,14,10,1,0,2,1,1,0,0,0
06/26/2014,Region 6,Meriden Office,Age 7-12,Y,07/01/2005,3,0,0,0,2,0,0,0,0,0,0,0,1,0
06/26/2014,Region 6,New Britain Office,Age >=18,N,07/01/2005,38,8,1,3,6,0,0,3,2,0,0,0,0,15
06/26/2014,Region 6,New Britain Office,Age >=18,Y,07/01/2005,4,1,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 0-3,N,07/01/2005,90,52,33,2,1,1,0,0,0,0,0,0,1,0
06/26/2014,Region 6,New Britain Office,Age 0-3,Y,07/01/2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 13-17,N,07/01/2005,196,25,31,10,28,1,11,35,46,1,5,0,0,3
06/26/2014,Region 6,New Britain Office,Age 13-17,Y,07/01/2005,32,3,4,1,0,0,0,1,23,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 4-6,N,07/01/2005,70,31,26,1,7,5,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 4-6,Y,07/01/2005,3,1,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 7-12,N,07/01/2005,156,44,43,3,41,6,2,6,7,0,1,0,3,0
06/26/2014,Region 6,New Britain Office,Age 7-12,Y,07/01/2005,12,3,6,0,1,0,0,0,2,0,0,0,0,0
06/26/2014,Other,Aftercare,Age 13-17,N,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Aftercare,Age 7-12,N,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,Age >=18,N,07/01/2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1
06/26/2014,Other,Gen'l Administration,Age 0-3,N,07/01/2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0
06/26/2014,Other,Gen'l Administration,Age 13-17,N,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,Age 13-17,Y,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age >=18,Y,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 0-3,N,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 13-17,N,07/01/2006,148,0,0,0,0,0,0,8,82,0,2,56,0,0
06/26/2014,Other,Unassigned_Office,Age 13-17,Y,07/01/2006,19,1,0,0,0,0,0,0,18,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 4-6,N,07/01/2006,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 7-12,N,07/01/2006,4,0,0,0,0,1,0,0,3,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 7-12,Y,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age >=18,N,07/01/2006,53,14,6,1,6,0,0,9,2,1,0,0,0,14
06/26/2014,Region 1,Bridgeport Office,Age >=18,Y,07/01/2006,5,1,0,0,0,0,0,1,3,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 0-3,N,07/01/2006,95,45,40,3,6,1,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 0-3,Y,07/01/2006,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 13-17,N,07/01/2006,184,57,22,9,25,2,5,20,31,3,4,5,1,0
06/26/2014,Region 1,Bridgeport Office,Age 13-17,Y,07/01/2006,24,1,1,0,0,0,0,0,22,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 4-6,N,07/01/2006,35,15,14,2,3,0,0,0,0,0,0,0,1,0
06/26/2014,Region 1,Bridgeport Office,Age 4-6,Y,07/01/2006,3,0,3,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 7-12,N,07/01/2006,90,19,19,7,26,4,1,6,7,0,1,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 7-12,Y,07/01/2006,5,0,3,0,1,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age >=18,N,07/01/2006,4,0,0,1,0,0,0,0,0,0,0,0,0,3
06/26/2014,Region 1,Norwalk Office,Age >=18,Y,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 0-3,Y,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 0-3,N,07/01/2006,32,13,16,0,3,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 13-17,N,07/01/2006,35,3,4,4,3,0,2,3,13,0,1,2,0,0
06/26/2014,Region 1,Norwalk Office,Age 13-17,Y,07/01/2006,7,1,1,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 4-6,N,07/01/2006,12,6,3,1,1,1,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 7-12,N,07/01/2006,22,5,7,1,5,2,0,0,1,0,1,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 7-12,Y,07/01/2006,4,2,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age >=18,N,07/01/2006,5,0,1,0,0,0,0,0,0,0,0,0,0,4
06/26/2014,Region 1,Stamford Office,Age >=18,Y,07/01/2006,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 0-3,N,07/01/2006,16,10,5,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 0-3,Y,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 13-17,N,07/01/2006,29,4,6,2,0,0,0,3,10,0,2,2,0,0
06/26/2014,Region 1,Stamford Office,Age 13-17,Y,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 4-6,N,07/01/2006,8,2,4,0,2,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 7-12,N,07/01/2006,20,5,6,2,3,1,0,0,3,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 7-12,Y,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age >=18,N,07/01/2006,22,5,5,1,4,0,0,1,2,0,1,0,0,3
06/26/2014,Region 2,Milford Office,Age >=18,Y,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 0-3,N,07/01/2006,43,24,12,0,6,0,1,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 0-3,Y,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 13-17,N,07/01/2006,161,22,26,13,33,0,5,15,42,3,1,1,0,0
06/26/2014,Region 2,Milford Office,Age 13-17,Y,07/01/2006,23,3,1,0,0,0,0,0,19,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 4-6,N,07/01/2006,34,10,16,0,7,1,0,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 7-12,N,07/01/2006,82,12,20,2,33,6,2,3,4,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 7-12,Y,07/01/2006,8,1,1,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age >=18,N,07/01/2006,48,7,9,3,8,0,0,5,0,2,0,0,0,14
06/26/2014,Region 2,New Haven Office,Age >=18,Y,07/01/2006,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 0-3,N,07/01/2006,104,57,31,1,11,4,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 0-3,Y,07/01/2006,6,4,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 13-17,N,07/01/2006,202,39,28,6,42,2,6,12,50,1,3,12,0,1
06/26/2014,Region 2,New Haven Office,Age 13-17,Y,07/01/2006,31,4,3,1,0,0,0,1,22,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 4-6,N,07/01/2006,69,18,17,2,22,8,1,1,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 4-6,Y,07/01/2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 7-12,N,07/01/2006,130,18,27,1,55,15,1,0,6,0,6,0,1,0
06/26/2014,Region 2,New Haven Office,Age 7-12,Y,07/01/2006,4,2,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,UNKNOWN,N,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age >=18,N,07/01/2006,10,2,0,4,0,0,0,0,1,0,0,0,0,3
06/26/2014,Region 3,Middletown Office,Age >=18,Y,07/01/2006,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 0-3,N,07/01/2006,24,20,4,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 0-3,Y,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 13-17,N,07/01/2006,69,13,11,2,9,0,0,12,19,1,1,1,0,0
06/26/2014,Region 3,Middletown Office,Age 13-17,Y,07/01/2006,4,1,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 4-6,N,07/01/2006,14,5,6,0,2,1,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 4-6,Y,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 7-12,Y,07/01/2006,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 7-12,N,07/01/2006,49,15,14,0,9,4,0,2,4,0,1,0,0,0
06/26/2014,Region 3,Norwich Office,Age >=18,N,07/01/2006,42,15,1,2,3,0,0,5,2,1,0,0,0,13
06/26/2014,Region 3,Norwich Office,Age >=18,Y,07/01/2006,2,1,0,0,0,0,0,0,0,0,0,0,0,1
06/26/2014,Region 3,Norwich Office,Age 0-3,N,07/01/2006,99,76,22,0,0,0,0,0,0,0,0,0,1,0
06/26/2014,Region 3,Norwich Office,Age 0-3,Y,07/01/2006,6,3,3,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 13-17,N,07/01/2006,177,56,18,16,27,1,8,22,23,0,4,2,0,0
06/26/2014,Region 3,Norwich Office,Age 13-17,Y,07/01/2006,35,5,1,0,6,0,0,1,22,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 4-6,N,07/01/2006,51,31,12,3,1,4,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 4-6,Y,07/01/2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 7-12,N,07/01/2006,130,51,36,6,26,4,0,0,7,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 7-12,Y,07/01/2006,5,2,2,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age >=18,N,07/01/2006,20,10,2,5,0,0,0,1,2,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age >=18,Y,07/01/2006,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 0-3,N,07/01/2006,69,47,16,2,3,1,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 0-3,Y,07/01/2006,3,1,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 13-17,N,07/01/2006,111,34,7,23,13,3,4,5,19,1,2,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 13-17,Y,07/01/2006,17,2,0,0,0,0,0,0,15,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 4-6,N,07/01/2006,55,34,12,0,6,3,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 4-6,Y,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 7-12,N,07/01/2006,90,34,11,7,16,8,1,5,5,2,1,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 7-12,Y,07/01/2006,9,4,3,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age >=18,N,07/01/2006,75,14,7,3,11,0,0,12,4,0,2,0,1,21
06/26/2014,Region 4,Hartford Office,Age >=18,Y,07/01/2006,8,4,1,0,0,0,0,1,2,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 0-3,N,07/01/2006,148,90,40,6,5,6,0,0,0,0,0,0,1,0
06/26/2014,Region 4,Hartford Office,Age 0-3,Y,07/01/2006,3,0,2,1,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 13-17,N,07/01/2006,348,81,70,31,46,2,10,34,49,2,14,6,1,2
06/26/2014,Region 4,Hartford Office,Age 13-17,Y,07/01/2006,47,10,2,0,0,0,0,1,33,0,0,0,1,0
06/26/2014,Region 4,Hartford Office,Age 4-6,N,07/01/2006,109,54,26,6,15,8,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 4-6,Y,07/01/2006,5,1,3,1,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 7-12,N,07/01/2006,197,58,46,1,47,13,6,8,10,0,5,0,3,0
06/26/2014,Region 4,Hartford Office,Age 7-12,Y,07/01/2006,8,1,2,0,0,0,0,0,4,0,0,0,1,0
06/26/2014,Region 4,Manchester Office,Age >=18,N,07/01/2006,44,5,5,4,1,0,0,9,4,0,0,0,4,12
06/26/2014,Region 4,Manchester Office,Age >=18,Y,07/01/2006,8,2,0,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 0-3,N,07/01/2006,121,66,46,1,5,3,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 0-3,Y,07/01/2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 13-17,N,07/01/2006,203,54,35,15,21,4,9,24,24,6,5,1,3,2
06/26/2014,Region 4,Manchester Office,Age 13-17,Y,07/01/2006,29,0,4,0,1,0,0,2,22,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 4-6,N,07/01/2006,68,30,24,3,4,7,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 7-12,N,07/01/2006,129,44,38,14,14,7,2,2,6,0,2,0,0,0
06/26/2014,Region 4,Manchester Office,Age 7-12,Y,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age >=18,N,07/01/2006,9,3,0,1,1,0,0,3,0,0,0,0,0,1
06/26/2014,Region 5,Danbury Office,Age >=18,Y,07/01/2006,3,0,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 0-3,N,07/01/2006,26,16,8,0,0,0,0,1,0,0,0,0,1,0
